Metric,Unit,x,y,POP.2020.SSP1,POP.2030.SSP1,POP.2040.SSP1,POP.2050.SSP1,POP.2060.SSP1,POP.2070.SSP1,POP.2080.SSP1,POP.2090.SSP1,POP.2100.SSP1,POP.2020.SSP2,POP.2030.SSP2,POP.2040.SSP2,POP.2050.SSP2,POP.2060.SSP2,POP.2070.SSP2,POP.2080.SSP2,POP.2090.SSP2,POP.2100.SSP2,POP.2020.SSP3,POP.2030.SSP3,POP.2040.SSP3,POP.2050.SSP3,POP.2060.SSP3,POP.2070.SSP3,POP.2080.SSP3,POP.2090.SSP3,POP.2100.SSP3,POP.2020.SSP4,POP.2030.SSP4,POP.2040.SSP4,POP.2050.SSP4,POP.2060.SSP4,POP.2070.SSP4,POP.2080.SSP4,POP.2090.SSP4,POP.2100.SSP4,POP.2020.SSP5,POP.2030.SSP5,POP.2040.SSP5,POP.2050.SSP5,POP.2060.SSP5,POP.2070.SSP5,POP.2080.SSP5,POP.2090.SSP5,POP.2100.SSP5
Population,headcount,228500,662500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Population,headcount,229500,662500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Population,headcount,230500,662500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Population,headcount,231500,662500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.31180570000001,124.85173030000001,132.0470581,138.6751404,145.8618011
Population,headcount,232500,662500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.14048770000002,138.7861481,146.0412445
Population,headcount,233500,662500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.15556335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.770399094,8.492864609,9.503727912999999,11.59251499,12.24507713,12.99327183,14.31234932
Population,headcount,234500,662500,49.21172333,50.67444992,52.47994614,54.564888,56.35459518,58.81312561,59.770633700000005,59.72204971,59.62648773,49.21172333,50.48937607,51.98491669,54.69393158,57.22777939,58.82732773,59.72706223,60.84376526,60.95593262,49.21172333,47.87004852,46.60342407,44.79009247,44.19411087,42.15274048,39.88227463,37.26128769,37.34630203,49.21172333,49.12656021,49.465194700000005,49.53805542,50.17764282,49.56240845,48.49218369,47.07777786,44.68819046,49.21172333,58.90371704,65.00119019,71.19242096,80.47038269,100.3250961,111.51437379999999,118.95194240000001,131.6555328
Population,headcount,235500,662500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.20805359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.90594480000004,303.7951965,332.13284300000004,374.12365719999997,461.33050539999994,512.9646606000001,543.8010254,600.2764282
Population,headcount,236500,662500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.1843872,304.0283508,334.485199,371.751709,410.6223755,460.46499630000005,513.4723511,545.605957
Population,headcount,237500,662500,0.752901018,0.7815388440000001,0.809449196,0.8416323659999999,0.8694806690000001,0.903037965,0.9171468620000001,0.916431248,0.90641886,0.752901018,0.772485733,0.7957331540000001,0.895711303,0.935675383,0.962151408,0.977016687,0.9946816559999999,1.003740549,0.752901018,0.724001288,0.7048402429999999,0.67716819,0.659774065,0.629273534,0.590477943,0.5517821310000001,0.5116534229999999,0.752901018,0.751648962,0.75688976,0.758230209,0.821884215,0.8118945959999999,0.7937591079999999,0.764486432,0.726014197,0.752901018,0.8922816509999999,0.961668491,1.0740163329999999,1.336603045,1.479578495,1.580143094,1.758010626,1.866965055
Population,headcount,238500,662500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.3324585,637.3161011,647.1578369,654.0717162999999,659.9760132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4487915,46.66441345,44.31819153,0.0,0.0,0.0,0.0,123.48125459999999,137.8926697,148.3173218,166.39845280000003,176.8579865
Population,headcount,239500,662500,0.0,0.0,0.0,0.0,0.0,0.0,59.69356155,59.64481735,58.94079208,0.0,0.0,0.0,589.5963745,611.4366455,633.3873291,643.1948242000001,650.0539551,655.8106079,0.0,210.33624269999996,204.7481995,196.6204834,190.0478821,181.2249298,170.09968569999998,158.9548187,146.2632446,0.0,0.0,0.0,0.0,0.0,0.0,48.45395279,46.66843796,44.63828278,0.0,236.64364619999998,253.3866577,277.02709960000004,343.9077148,380.75881960000004,413.3814392,440.92465210000006,466.1462708000001
Population,headcount,240500,662500,1349.456421,1398.6879880000001,1449.4647220000002,1516.861938,1567.8984380000002,1616.688232,1649.272339,1647.908569,1617.013184,1349.456421,1385.1676029999999,1427.844116,1479.930786,1533.279907,1586.781982,1611.365356,1628.602173,1641.4995119999999,1349.456421,1289.747803,1255.8964839999999,1197.7811279999999,1157.574585,1103.6641849999999,1035.89563,968.0443115,890.7799072,1349.456421,1348.854248,1359.023682,1370.410034,1367.9801029999999,1351.3748779999999,1311.815308,1263.479736,1207.339111,1349.456421,1449.494019,1551.339233,1680.895142,1863.4313960000002,2049.785889,2223.863525,2371.5205079999996,2506.9951170000004
Population,headcount,241500,662500,2650.154541,2745.494873,2845.423096,2975.925293,3076.02832,3169.432373,3211.361328,3209.169189,3148.895752,2650.154541,2720.561035,2804.287842,2905.173584,2991.423096,3093.759033,3158.881592,3192.751953,3215.911621,2650.154541,2516.471191,2450.619141,2336.826172,2258.058105,2153.003418,2020.795166,1888.3891600000002,1737.723877,2650.154541,2649.066895,2669.38623,2689.991455,2684.0002440000003,2651.5078129999997,2574.045654,2479.215576,2367.42334,2650.154541,2843.9736329999996,3043.66748,3309.613037,3654.357178,3982.0363770000004,4279.490723,4576.640625,4808.896973
Population,headcount,242500,662500,3042.1801760000003,3150.4372559999997,3265.243164,3413.688477,3546.353027,3634.093506,3681.241699,3678.475342,3609.811523,3042.1801760000003,3123.138672,3220.035156,3318.091553,3416.585205,3532.094971,3605.6054689999996,3644.258301,3650.828857,3042.1801760000003,2903.19458,2841.65625,2709.2495120000003,2618.532959,2496.763672,2343.416016,2189.89209,2015.1934809999998,3042.1801760000003,3040.800049,3064.810791,3087.7705079999996,3064.124268,3026.587158,2938.2346190000003,2830.387207,2702.125,3042.1801760000003,3245.188965,3472.8562009999996,3752.500488,4156.450684,4520.36377,4824.828125,5084.152344,5340.804688
Population,headcount,243500,662500,4012.967285,4134.710938,4285.369629,4478.852051,4652.916015999999,4768.139647999999,4829.263184,4825.751465,4735.562988000001,4012.967285,4119.758789,4248.287598,4377.569824,4507.454102000001,4658.594727000001,4754.706543,4806.319336,4815.812011999999,4012.967285,3827.9255369999996,3728.4658200000003,3554.562988,3435.5424799999996,3275.76416,3074.527832,2873.084961,2643.8666989999997,4012.967285,4011.099121,4042.7849119999996,4072.376953,4041.180176,3991.6689450000003,3875.1464840000003,3751.281006,3580.577637,4012.967285,4279.574219,4579.433594,4921.845703,5420.18457,5863.292969,6256.658691,6622.033691,6922.547363
Population,headcount,244500,662500,2260.787109,2340.42627,2425.768799,2534.879395,2632.1201170000004,2697.220215,2730.993164,2729.302979,2678.202148,2260.787109,2321.003662,2404.625732,2478.130127,2551.647461,2636.350342,2689.842285,2719.017822,2724.361084,2260.787109,2156.12793,2100.104736,2001.973389,1934.7868649999998,1844.893188,1731.461304,1617.8046880000002,1488.7384029999998,2260.787109,2259.7348629999997,2288.238281,2304.259521,2287.2810059999997,2259.2814940000003,2193.950928,2123.097168,2025.799805,2260.787109,2409.966797,2578.8828129999997,2771.230713,3032.5361329999996,3261.94043,3491.1613770000004,3676.94458,3843.273193
Population,headcount,245500,662500,2926.745605,3029.2966309999997,3139.949707,3266.059814,3390.6518549999996,3473.984131,3516.756348,3514.511475,3448.642578,2926.745605,3004.756104,3098.677979,3193.35083,3288.078125,3396.9941409999997,3465.198486,3502.6232909999994,3509.914307,2926.745605,2790.507568,2718.016357,2590.854004,2503.771484,2387.4580079999996,2240.653564,2093.590576,1926.808228,2926.745605,2925.387939,2948.64209,2968.703857,2946.814453,2910.763672,2826.589355,2734.746338,2608.890625,2926.745605,3118.675537,3336.121094,3582.85083,3916.93042,4210.068848,4481.220215,4699.150879,4911.793945
Population,headcount,246500,662500,4428.933594,4583.240234000001,4750.778809,4941.635742,5129.541992,5255.549805,5318.908203,5315.401855,5216.284668,4428.933594,4547.123047,4689.429199,4833.287598,4977.939941,5141.524414,5243.422852000001,5300.665527,5311.617188,4428.933594,4222.159668,4113.055664,3920.3618159999996,3788.3710939999996,3612.8481450000004,3390.6667479999996,3168.150879,2915.75415,4428.933594,4426.928223,4462.26709,4491.758301,4458.649902,4404.726563,4277.362793,4137.350586,3929.756592,4428.933594,4718.742676,5049.519531,5398.849121,5894.171386999999,6304.872559,6651.290039,6974.29834,7318.015137
Population,headcount,247500,662500,3205.268066,3317.098877,3438.299072,3576.507813,3712.131592,3803.2392579999996,3833.064453,3830.4560549999997,3758.946777,3205.268066,3290.886475,3393.9731450000004,3498.000732,3602.6152340000003,3705.397705,3778.536621,3820.171387,3827.992676,3205.268066,3055.230469,2976.212158,2836.674316,2740.970947,2613.946533,2453.16333,2292.154785,2109.52124,3205.268066,3203.752441,3229.2854,3250.325684,3226.4377440000003,3187.884277,3096.137939,2994.494385,2844.182373,3205.268066,3400.6835939999996,3639.192139,3907.4179689999996,4246.89209,4541.126465,4789.74707,5022.037109000001,5268.962402
Population,headcount,248500,662500,5156.796386999999,5336.765625,5531.558594,5754.49707,5973.641113000001,6120.100586,6167.960449,6163.647949,6048.48877,5156.796386999999,5295.027832,5460.654297,5627.882813,5796.060059,5962.006836,6055.352051,6121.929688,6134.320801,5156.796386999999,4915.608397999999,4788.282715,4564.306152,4410.228027,4205.744140999999,3947.2944340000004,3688.126465,3394.187744,5156.796386999999,5154.166992,5195.026367,5229.221191,5190.650390999999,5128.50293,4980.792969,4817.445801,4575.54248,5156.796386999999,5471.231445,5854.571289,6286.944336,6807.808594,7311.027344,7713.003418000001,8087.13623,8485.203125
Population,headcount,249500,662500,3482.898682,3605.8732909999994,3737.1225590000004,3888.030029,4019.241943,4117.420897999999,4149.457031,4146.435059,4068.889893,3482.898682,3575.904297,3687.372803,3800.133057,3913.5268549999996,4025.404785,4088.126465,4132.942871,4141.169922,3482.898682,3306.455811,3220.4995120000003,3069.891357,2966.334961,2828.643555,2654.816406,2480.2658690000003,2282.484375,3482.898682,3480.825928,3508.0498049999997,3516.275879,3490.133545,3448.164063,3348.690186,3239.537109,3076.751221,3482.898682,3693.983154,3952.4514159999994,4245.681152,4581.01123,4944.944824,5221.212890999999,5475.115723,5959.388184
Population,headcount,250500,662500,1134.766602,1174.913086,1217.580566,1266.725952,1309.461914,1341.428833,1351.852051,1350.68396,1325.423828,1134.766602,1165.0235599999999,1201.2890630000002,1238.0063480000001,1274.928345,1311.356079,1331.771606,1346.356201,1348.848755,1134.766602,1077.318726,1049.274292,1000.3500369999999,966.6019287,921.6768187999999,865.0253296,808.2329102000001,743.7674561000001,1134.766602,1134.054199,1142.8754880000001,1145.529541,1136.9886470000001,1123.294434,1090.870605,1050.673462,997.9023437999999,1134.766602,1203.772583,1287.917114,1383.578735,1493.0471189999998,1675.419434,1776.024414,1870.085327,2033.573853
Population,headcount,229500,661500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Population,headcount,230500,661500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Population,headcount,231500,661500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.70410919,115.1791916,124.57773590000002,131.64767460000002,138.23005680000003,146.1551666
Population,headcount,232500,661500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.85938263,40.04069901,37.09845734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.72884369,108.95666499999999,118.68315890000001,124.7887115,131.8077698,139.43339540000002
Population,headcount,233500,661500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.77848053,109.7061615,133.3195801,140.7611084,149.3044281,157.7281494
Population,headcount,234500,661500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.85386658,37.23663712,34.50996399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.9261017,159.9148712,169.65090940000002,178.30776980000002
Population,headcount,235500,661500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8523407,37.24279022,34.51422119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.00148770000001,118.95848079999999,146.660965,162.403244,172.1685486,180.9343262
Population,headcount,236500,661500,0.7895978690000001,0.819830596,0.8490597609999999,0.8827902670000001,0.9118185040000001,1.02331841,1.039017797,1.038220882,1.095766187,0.7895978690000001,0.8100932240000001,0.8344067340000001,0.94422704,0.979150414,1.00684762,1.022469759,1.041260719,1.051048875,0.7895978690000001,0.8301155570000001,0.808214545,0.7819780709999999,0.7670309540000001,0.731593788,0.686602533,0.641630709,0.5945857170000001,0.7895978690000001,0.7882358429999999,0.7936787009999999,0.795056522,0.866308451,0.8557705879999999,0.836842477,0.812126756,0.7710925340000001,0.7895978690000001,0.955202043,1.045578122,1.224215508,1.437190056,1.591830254,1.76673007,1.962496161,2.0624663830000003
Population,headcount,237500,661500,0.9374281170000001,0.9732286929999999,1.007933736,1.056611419,1.091635227,1.219099879,1.237641811,1.236678481,1.2223867179999999,0.9374281170000001,0.9617641570000001,0.990902483,1.120697737,1.162377119,1.1953173879999999,1.21383965,1.23601079,1.2474938629999999,0.9374281170000001,0.9765619040000001,0.9507110120000001,0.919849038,0.895754933,0.854356945,0.801752865,0.7492278809999999,0.694485366,0.9374281170000001,0.9358954429999999,0.94236505,0.9440009,1.028053761,1.015540481,0.985504568,0.94921124,0.9012960790000001,0.9374281170000001,1.107268095,1.194322586,1.316622138,1.642331481,1.820766211,1.9467858080000002,2.191355228,2.316550732
Population,headcount,238500,661500,2.076778889,2.15486145,2.2321932319999997,2.3384177680000002,2.41604948,2.660050392,2.69896245,2.696842432,2.664639235,2.076778889,2.131523848,2.1964781280000003,2.43853569,2.528423309,2.618201256,2.658795595,2.705774069,2.729322195,2.076778889,2.002652168,1.949526668,1.88566947,1.8231296540000002,1.738860846,1.6317876580000001,1.5248783830000001,1.413338065,2.076778889,2.074721336,2.089417696,2.093222618,2.238325834,2.211133718,2.145873308,2.066849709,1.976713419,2.076778889,2.2706298830000002,2.43200326,2.6990919110000005,3.337960005,3.699699163,3.998318911,4.475536346,4.705921173
Population,headcount,239500,661500,1.8298900130000002,1.898269296,1.966912508,2.060436487,2.129301786,2.197714567,2.245966196,2.244151354,2.217624664,1.8298900130000002,1.878040671,1.93536818,2.0078723430000003,2.08183074,2.156620979,2.1900153159999998,2.21336937,2.233021259,1.8298900130000002,1.7633767130000002,1.7291343209999999,1.660441041,1.6049323080000002,1.530424953,1.4364737269999999,1.3423587080000001,1.2351832390000002,1.8298900130000002,1.828118205,1.841580868,1.8449671269999999,1.843453765,1.820994496,1.767533302,1.7023971080000002,1.6284595730000002,1.8298900130000002,2.0126106740000003,2.155373335,2.372592926,2.778099775,3.081314087,3.351362944,3.5777394769999997,3.7638754839999997
Population,headcount,240500,661500,133.9115753,138.81707759999998,143.8580322,150.557251,155.62374880000002,160.46798710000002,163.7041931,163.56987,160.5041199,133.9115753,137.4578857,141.68647769999998,146.8573914,152.1535034,157.46533200000002,160.886795,162.60983280000002,163.8940887,133.9115753,128.76109309999998,126.15375520000002,120.3092346,116.27203370000001,110.87883000000001,104.0715942,97.2562027,89.49507141,133.9115753,133.8271637,134.83943180000003,135.9460144,135.7086182,134.0637054,130.1414795,125.3481064,119.78102109999999,133.9115753,145.70198059999998,156.021698,170.0447693,187.370697,204.87387080000002,221.0070496,235.67480469999998,246.5469971
Population,headcount,241500,661500,3313.761963,3434.31665,3558.985352,3724.001953,3872.262939,4015.445801,4094.368408,4091.601074,4014.787354,3313.761963,3401.4482420000004,3506.281006,3634.875244,3742.632813,3872.604004,3956.0732420000004,3998.335449,4029.46875,3313.761963,3185.915283,3120.751221,2975.9377440000003,2876.039307,2742.100098,2573.683594,2405.091309,2213.122559,3313.761963,3312.2294920000004,3337.228516,3363.95874,3358.047607,3317.259277,3220.1489260000003,3101.99292,2964.108154,3313.761963,3539.475586,3789.216553,4127.695801,4573.385742,4969.498047,5360.064941,5714.672363000001,5977.793945
Population,headcount,242500,661500,953.7545166000001,988.1848755000001,1024.143188,1071.286743,1113.754883,1141.3754880000001,1156.731812,1155.977295,1134.427002,953.7545166000001,979.0217285,1009.4288939999999,1046.091919,1077.1000980000001,1114.129639,1137.955078,1150.1092529999999,1158.69104,953.7545166000001,916.2216797,897.2164917000001,855.5078125,826.6983642999999,788.2103882,739.7567138999999,691.2681274,636.0983887,953.7545166000001,953.3692627,960.7808838,968.5177612,966.5032958999999,954.5990601,926.6655273,897.7091675,857.4849854,953.7545166000001,1018.0239869999999,1089.591309,1185.640991,1374.795044,1497.901123,1601.612305,1696.582153,1774.4044190000002
Population,headcount,243500,661500,561.7654418999999,585.4699097,606.7428589,634.6212768999999,659.8557129,676.210083,685.5014647999999,688.9362183,676.0856322999999,561.7654418999999,576.6064453,594.5838012999999,612.6473999,630.7819214,652.5752562999999,666.6444702,673.8528442,675.1605835,561.7654418999999,536.8592529,525.8779906999999,501.43405149999995,484.62222289999994,462.059845,433.6398926,405.1985168,372.8432617,561.7654418999999,561.5096436000001,565.8348999,570.4647827,566.0270996,559.0288696,542.6438598999999,525.7811889999999,502.31042479999996,561.7654418999999,599.6395874,641.8366089,698.9215088,807.8466187000001,876.4221190999999,947.5704346000001,999.1600952,1044.85498
Population,headcount,244500,661500,754.8828125,781.8777466,810.3015747000001,847.3994141000001,880.7210082999999,902.5065308000001,914.5253296,913.9768065999999,896.8853149,754.8828125,774.8477783,799.0715332000001,823.3297119,847.6938477,876.5073242000001,895.0079346000001,904.6749267999999,906.418335,754.8828125,721.0100708,705.9703979,673.0726318,650.5476074,620.2637329,582.1022339,543.9226074,500.4901733,754.8828125,754.4473267000001,760.2874146,766.1837768999999,760.4865112000001,751.130188,729.2415161,706.260376,674.4628296,754.8828125,805.2787476,861.8643187999999,932.0928345000001,1066.670044,1149.897827,1234.8647460000002,1301.559082,1360.6411130000001
Population,headcount,245500,661500,3032.069336,3139.714111,3253.989746,3401.710205,3533.533203,3620.3164060000004,3667.108398,3664.820557,3596.197754,3032.069336,3112.5783690000003,3210.026855,3307.473389,3405.3798829999996,3520.322754,3593.2080079999996,3650.309082,3657.852295,3032.069336,2894.150879,2832.8046879999997,2700.55127,2609.9760739999997,2488.538818,2335.435059,2181.98291,2007.7906489999998,3032.069336,3030.380859,3054.0083010000003,3076.7026370000003,3053.987793,3016.4892579999996,2928.646973,2835.242432,2706.535889,3032.069336,3232.966553,3460.4167479999996,3701.083496,4038.6918950000004,4352.373047,4649.480469,4900.338867,5147.34668
Population,headcount,246500,661500,2483.233643,2570.837158,2664.518555,2771.51123,2878.5854489999997,2949.681641,2986.9916989999997,2985.068359,2929.5078129999997,2483.233643,2549.287598,2629.21582,2709.455566,2790.099365,2883.435547,2942.2771,2974.46582,2980.5830079999996,2483.233643,2369.178711,2307.42749,2199.57666,2125.796875,2027.210327,1902.493286,1777.523438,1635.641724,2483.233643,2481.912842,2501.3911129999997,2519.294434,2500.719727,2470.7817379999997,2399.3127440000003,2322.1044920000004,2216.038818,2483.233643,2660.183838,2847.731445,3045.325684,3319.207764,3556.283203,3776.4638670000004,3961.207764,4159.560059
Population,headcount,247500,661500,4458.677246,4615.641602000001,4783.700195,4975.660156,5167.531738000001,5294.275879,5360.908203,5357.34375,5257.518066,4458.677246,4577.119629,4720.48291,4865.112305,5010.49707,5153.239746,5258.134277,5316.015136999999,5326.800781,4458.677246,4254.182617,4143.124022999999,3949.3088380000004,3816.674561,3639.585449,3416.1933590000003,3191.591064,2937.154297,4458.677246,4456.150390999999,4490.984863000001,4522.815918,4489.34668,4435.494629,4307.689453,4168.793945,3959.4575200000004,4458.677246,4753.498047,5087.84375,5467.746582,5957.056152,6410.212402,6774.808105,7105.869629000001,7461.189453
Population,headcount,248500,661500,1813.4104,1877.63855,1945.890137,2024.500122,2103.0576170000004,2154.560059,2171.382568,2169.884033,2129.412842,1813.4104,1861.461182,1919.652222,1978.4124760000002,2037.4786379999998,2095.761719,2138.924072,2162.412842,2166.743408,1813.4104,1730.4829100000002,1685.2042239999998,1606.36377,1552.329956,1480.258179,1389.373657,1297.982544,1194.473633,1813.4104,1812.286377,1826.335938,1839.5219730000001,1825.8419190000002,1803.880493,1751.8498539999998,1695.529907,1610.349365,1813.4104,1923.55896,2058.895996,2213.2138670000004,2401.336182,2585.654053,2747.3041989999997,2881.983643,3026.570068
Population,headcount,249500,661500,792.4849243,820.8202514999999,850.6132202,884.9450684000001,919.3100586000002,941.8362427000001,949.1638184000001,948.486084,930.7770386,792.4849243,813.571167,838.9616089,864.6146851,890.4022827,915.8458252,930.1488037,940.3807373,942.2405395999999,792.4849243,756.1561889999999,736.3372803,701.9840088,678.3567505,646.8725586,607.1171875,567.1661987000001,521.9245605000001,792.4849243,791.9582519999999,798.0578002999999,799.8955078,793.9196777000001,784.3464355000001,761.7011719,737.2580566,700.2329102000001,792.4849243,840.6237792999999,899.6583252,967.0252686000001,1049.594604,1125.132568,1190.519043,1260.642944,1378.387573
Population,headcount,250500,661500,274.8859863,284.743927,296.5593872,308.517334,318.9237061,326.76275630000004,329.29580689999995,329.0058289,322.8597107,274.8859863,282.1776123,290.91427610000005,299.8002625,308.73233030000006,317.54467769999997,322.4810486,326.0215149,326.65844730000003,274.8859863,261.0134583,254.1504517,242.33352659999997,234.174408,223.2957001,209.56581119999998,195.8213043,180.1929321,274.8859863,274.6845398,276.776825,277.4008789,275.3158875,271.9848938,264.122406,255.68630980000003,242.8389893,274.8859863,291.6226807,313.71078489999996,337.31726069999996,364.40420530000006,410.051178,453.8590088,478.236908,523.3823242
Population,headcount,229500,660500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Population,headcount,230500,660500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Population,headcount,231500,660500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Population,headcount,232500,660500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.2772675
Population,headcount,233500,660500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.9178848,116.49472809999999,133.735672,141.3033295,149.1556549,157.6697388
